ED_ID_CSV,COUNTY,PROVINCE,GEOGDESC,T1_1AGETT_2006,T2_1PLBP_2006,T2_1PLN_2006,T2_1IEN_2006,T2_1LTN_2006,T2_1LTBP_2006,PLN_PRE_2006,T1_1AGETT_2011,T1_2T_2011,T2_1PLBP_2011,T2_1IEN_2011,T2_1PLN_2011,PLN_PRE_2011,T1_1AGETT_2016,T1_2T_2016,T2_1PLBP_2016,T2_1IEN_2016,T2_1PLN_2016,T2_5PL_2016,PLN_PRE_2016
197072,ROSCOMMON,Connacht,Kilglass South,312,0,0,296,0,0,0.00,322,322,2,286,2,0.62,313,313,1,286,0,0,0.00
27091,CAVAN,Ulster,Tullyvin West,228,0,0,219,0,0,0.00,264,264,4,245,4,1.52,277,277,3,260,3,3,1.08
77034,KERRY,Munster,Brosna,754,0,0,693,0,0,0.00,756,756,0,693,0,0.00,695,695,4,645,5,5,0.72
187037,OFFALY,Leinster,Eglish,164,6,7,156,0,0,4.27,145,145,0,139,0,0.00,147,147,0,142,0,0,0.00
47066,CORK,Munster,Ceann Droma,290,4,4,265,3,3,1.38,317,317,0,287,0,0.00,329,329,5,303,5,6,1.52
48037,CORK,Munster,Gurranebraher C,1008,21,22,898,10,9,2.18,979,979,32,819,32,3.27,1053,1053,41,798,45,46,4.27
47271,CORK,Munster,Monkstown Urban,4755,57,58,4290,11,11,1.22,5122,5122,161,4459,167,3.26,5219,5219,172,4545,183,215,3.51
197109,ROSCOMMON,Connacht,Tulsk,268,0,0,250,0,0,0.00,279,279,0,255,0,0.00,314,314,3,280,4,7,1.27
137020,LONGFORD,Leinster,Corboy,370,0,0,351,0,0,0.00,399,399,2,374,3,0.75,388,388,2,368,2,2,0.52
197056,ROSCOMMON,Connacht,Dysart,229,0,0,217,0,0,0.00,242,242,1,228,1,0.41,243,243,0,226,0,0,0.00
127012,LIMERICK,Munster,Aughinish,216,0,0,207,0,0,0.00,213,213,0,198,0,0.00,238,238,0,201,0,0,0.00
27063,CAVAN,Ulster,Kingscourt,2513,148,142,2143,33,34,5.65,3224,3224,205,2581,225,6.98,3335,3335,219,2731,246,266,7.38
87030,KILDARE,Leinster,Donore,748,14,14,706,0,0,1.87,793,793,2,750,4,0.50,785,785,3,759,3,3,0.38
27025,CAVAN,Ulster,Cavan Urban,3873,129,130,3043,187,188,3.36,3649,3649,211,2803,222,6.08,3770,3770,185,2755,193,201,5.12
268028,DUBLIN,Leinster,Botanic B,3121,77,78,2613,13,12,2.50,3264,3264,58,2715,62,1.90,3481,3481,48,2795,52,51,1.49
17037,CARLOW,Leinster,Oldleighlin,444,0,0,431,0,0,0.00,569,569,5,533,5,0.88,576,576,2,552,2,2,0.35
247113,WEXFORD,Leinster,Tintern,1418,0,1,1302,1,1,0.07,1539,1539,14,1392,13,0.84,1593,1593,12,1427,15,16,0.94
67030,GALWAY,Connacht,Ballynakill,434,0,0,414,0,0,0.00,419,419,0,399,0,0.00,379,379,2,363,2,0,0.53
167039,MEATH,Leinster,Ceannanus Mór (Kells) Rural,3818,107,107,3356,77,82,2.80,4468,4468,241,3726,255,5.71,4653,4653,193,3949,205,234,4.41
87041,KILDARE,Leinster,Graney,619,6,6,589,0,0,0.97,735,735,2,692,2,0.27,775,775,9,728,9,12,1.16
107015,LAOIS,Leinster,Ballyroan,691,1,1,659,1,1,0.14,969,969,2,911,2,0.21,1071,1071,2,1011,1,6,0.09
167029,MEATH,Leinster,Dunboyne,8600,164,167,7792,59,59,1.94,9578,9578,257,8250,270,2.82,10094,10094,226,8719,223,265,2.21
237088,WESTMEATH,Leinster,Rahugh,300,0,0,297,0,0,0.00,297,297,0,283,0,0.00,273,273,0,267,0,0,0.00
247073,WEXFORD,Leinster,Killurin,575,0,0,532,0,0,0.00,705,705,2,670,2,0.28,710,710,0,678,0,0,0.00
137054,LONGFORD,Leinster,Rathcline,1271,14,14,1130,10,9,1.10,1428,1428,21,1247,22,1.54,1443,1443,38,1226,45,50,3.12
177032,MONAGHAN,Ulster,Dawsongrove,671,0,0,628,5,4,0.00,701,701,2,653,2,0.29,681,681,2,648,2,1,0.29
27037,CAVAN,Ulster,Derrylahan,120,0,0,117,0,0,0.00,96,96,0,91,0,0.00,85,85,0,79,0,0,0.00
27071,CAVAN,Ulster,Milltown,330,0,0,304,1,1,0.00,335,335,0,281,0,0.00,351,351,2,297,2,4,0.57
77140,KERRY,Munster,Moynsha,453,0,0,418,0,0,0.00,513,513,2,466,1,0.19,515,515,2,473,2,2,0.39
197001,ROSCOMMON,Connacht,Aghafin,130,0,0,124,0,0,0.00,135,135,0,129,0,0.00,142,142,0,131,0,0,0.00
187066,OFFALY,Leinster,Mountheaton,706,0,0,689,2,2,0.00,672,672,0,637,0,0.00,693,693,0,649,0,0,0.00
197093,ROSCOMMON,Connacht,Ogulla,226,0,0,209,0,0,0.00,330,330,2,282,2,0.61,340,340,5,311,6,8,1.76
77085,KERRY,Munster,Gullane,216,0,0,208,0,0,0.00,247,247,1,235,1,0.40,248,248,0,233,0,0,0.00
247018,WEXFORD,Leinster,Ballymitty,437,0,0,412,0,0,0.00,529,529,0,492,0,0.00,524,524,0,497,0,0,0.00
167041,MEATH,Leinster,Kentstown,1723,14,14,1603,5,5,0.81,1958,1958,25,1823,25,1.28,2152,2152,24,2013,22,27,1.02
257036,WICKLOW,Leinster,Enniskerry,2600,12,12,2370,0,0,0.46,2765,2765,18,2394,17,0.61,2910,2910,26,2546,27,29,0.93
217160,TIPPERARY,Munster,Thomastown,389,0,0,349,0,0,0.00,401,401,0,368,0,0.00,403,403,0,371,0,0,0.00
217115,TIPPERARY,Munster,Knigh,684,0,0,642,6,5,0.00,776,776,6,702,6,0.77,772,772,7,720,7,9,0.91
237038,WESTMEATH,Leinster,Drumraney,243,0,0,239,0,0,0.00,273,273,0,260,0,0.00,273,273,0,262,0,0,0.00
77073,KERRY,Munster,Dún Chaoin,144,1,1,130,0,0,0.69,176,176,0,143,0,0.00,182,182,0,163,0,0,0.00
57126,DONEGAL,Ulster,Pettigoe,419,0,0,394,0,0,0.00,396,396,3,370,4,1.01,390,390,6,356,8,8,2.05
37144,CLARE,Munster,Smithstown,145,0,0,131,0,0,0.00,142,142,1,129,1,0.70,146,146,0,123,0,0,0.00
37086,CLARE,Munster,Killilagh,556,2,2,473,0,0,0.36,723,723,7,501,13,1.80,820,820,3,529,3,5,0.37
157030,MAYO,Connacht,Ballysakeery,547,0,0,505,0,0,0.00,589,589,0,555,0,0.00,613,613,0,574,0,0,0.00
207065,SLIGO,Connacht,Rathmacurkey,552,0,0,523,0,0,0.00,579,579,0,549,0,0.00,564,564,0,542,0,0,0.00
47114,CORK,Munster,Coomlogane,822,30,30,771,0,0,3.65,903,903,33,825,34,3.77,905,905,35,813,37,42,4.09
217153,TIPPERARY,Munster,Shronell,389,1,1,371,0,0,0.26,403,403,0,389,0,0.00,370,370,3,353,4,4,1.08
47102,CORK,Munster,Clonmult,181,1,1,171,0,0,0.55,196,196,2,185,2,1.02,213,213,6,201,6,6,2.82
167077,MEATH,Leinster,Rathmolyon,1178,4,4,1127,9,9,0.34,1330,1330,11,1276,11,0.83,1407,1407,6,1336,6,19,0.43
217165,TIPPERARY,Munster,Tipperary Rural,1893,21,22,1740,13,18,1.16,2188,2188,55,1926,61,2.79,2143,2143,76,1863,82,89,3.83
67049,GALWAY,Connacht,Carrownagur,376,0,0,355,0,0,0.00,445,445,0,424,0,0.00,441,441,0,418,0,0,0.00
57039,DONEGAL,Ulster,Convoy,2180,29,29,2052,2,2,1.33,2372,2372,6,2196,6,0.25,2420,2420,6,2264,7,7,0.29
97042,KILKENNY,Leinster,Freaghana,194,0,0,188,0,0,0.00,243,243,0,234,0,0.00,245,245,0,233,0,0,0.00
47152,CORK,Munster,Fermoy Urban,2214,69,70,1766,52,52,3.16,2223,2223,172,1628,183,8.23,2289,2289,220,1637,237,241,10.35
57003,DONEGAL,Ulster,Árainn Mhór,523,0,0,480,0,0,0.00,514,514,0,450,0,0.00,469,469,0,427,0,0,0.00
187007,OFFALY,Leinster,Ballymacwilliam,562,4,4,527,0,0,0.71,646,646,3,622,3,0.46,636,636,5,594,6,6,0.94
207045,SLIGO,Connacht,Glendarragh,160,0,0,129,0,0,0.00,201,201,2,167,2,1.00,204,204,0,178,0,0,0.00
247091,WEXFORD,Leinster,New Ross Urban,4003,144,146,3557,53,55,3.65,3907,3907,268,3320,286,7.32,3768,3768,249,3164,269,296,7.14
157129,MAYO,Connacht,Owennadornaun / Bundorragha,143,5,5,123,0,0,3.50,160,160,0,133,0,0.00,180,180,1,136,1,0,0.56
137006,LONGFORD,Leinster,Ballinalee,445,0,0,418,0,0,0.00,598,598,5,548,6,1.00,625,625,8,588,7,11,1.12
237057,WESTMEATH,Leinster,Jamestown,127,4,4,120,0,0,3.15,129,129,0,127,0,0.00,127,127,0,124,0,0,0.00
157076,MAYO,Connacht,Emlagh,251,0,0,227,0,0,0.00,306,306,0,251,0,0.00,325,325,0,273,0,0,0.00
268152,DUBLIN,Leinster,Ushers E,1909,35,35,1623,4,4,1.83,1830,1830,29,1523,28,1.53,1790,1790,25,1465,26,30,1.45
47181,CORK,Munster,Kealkill,502,0,0,439,0,0,0.00,543,543,0,478,0,0.00,582,582,0,524,0,0,0.00
97024,KILKENNY,Leinster,Clara,607,0,0,585,0,0,0.00,624,624,0,584,0,0.00,657,657,0,624,0,0,0.00
87038,KILDARE,Leinster,Feighcullen,517,8,8,493,0,0,1.55,586,586,3,556,3,0.51,616,616,2,591,2,1,0.32
257070,WICKLOW,Leinster,The Grange,417,0,0,371,5,5,0.00,419,419,3,378,3,0.72,435,435,0,409,0,0,0.00
147019,LOUTH,Leinster,Dundalk Rural,15386,90,89,13559,205,192,0.58,18160,18160,285,15071,311,1.71,19265,19265,293,16081,315,372,1.64
47050,CORK,Munster,Bear,181,2,2,153,0,0,1.10,216,216,9,174,10,4.63,167,167,4,146,3,3,1.80
197036,ROSCOMMON,Connacht,Cloonfinlough,187,0,0,164,0,0,0.00,201,201,0,179,0,0.00,174,174,0,155,0,0,0.00
57136,DONEGAL,Ulster,Straid,1327,0,0,1255,0,0,0.00,1378,1378,8,1296,8,0.58,1288,1288,0,1222,0,0,0.00
217107,TIPPERARY,Munster,Kilmurry,318,0,0,306,0,0,0.00,342,342,1,323,1,0.29,354,354,0,342,0,0,0.00
237082,WESTMEATH,Leinster,Newtown,238,16,16,215,1,1,6.72,216,216,0,212,0,0.00,229,229,0,220,0,0,0.00
27044,CAVAN,Ulster,Drumcarn,520,0,0,504,0,0,0.00,535,535,0,515,0,0.00,528,528,0,504,0,0,0.00
48039,CORK,Munster,Knocknaheeny,4529,37,39,4298,6,4,0.86,4301,4301,45,3898,46,1.07,4044,4044,52,3708,55,63,1.36
217116,TIPPERARY,Munster,Knockgraffon,744,2,2,702,0,0,0.27,782,782,2,736,2,0.26,780,780,5,735,5,5,0.64
57086,DONEGAL,Ulster,Grousehall,78,0,0,73,0,0,0.00,76,76,0,73,0,0.00,75,75,0,71,0,0,0.00
237019,WESTMEATH,Leinster,Bracklin,235,1,1,226,0,0,0.43,266,266,0,249,0,0.00,259,259,0,247,0,0,0.00
207071,SLIGO,Connacht,Sligo West,7025,256,249,6143,46,48,3.54,7129,7129,513,5683,550,7.71,7219,7219,368,5980,394,442,5.46
57142,DONEGAL,Ulster,An Tearmann,440,1,1,409,0,0,0.23,492,492,0,459,0,0.00,512,512,0,486,0,0,0.00
187018,OFFALY,Leinster,Clara,3572,8,7,3389,4,4,0.20,3894,3894,14,3668,15,0.39,3956,3956,33,3721,33,43,0.83
47312,CORK,Munster,Toormore,185,0,0,140,0,0,0.00,183,183,0,119,0,0.00,186,186,0,138,0,0,0.00
187024,OFFALY,Leinster,Croghan,455,1,1,435,0,0,0.22,526,526,0,501,0,0.00,547,547,0,535,0,0,0.00
67192,GALWAY,Connacht,Rinvyle,1177,3,3,1044,1,1,0.25,1330,1330,3,1119,3,0.23,1226,1226,3,1052,3,3,0.24
87082,KILDARE,Leinster,Robertstown,1897,1,1,1808,12,10,0.05,1923,1923,5,1850,4,0.21,1983,1983,12,1879,11,13,0.55
167058,MEATH,Leinster,Loughan,412,0,0,391,0,0,0.00,405,405,0,396,0,0.00,399,399,0,393,0,0,0.00
177068,MONAGHAN,Ulster,Tedavnet,854,0,0,811,8,8,0.00,871,871,10,811,11,1.26,922,922,3,868,6,5,0.65
87007,KILDARE,Leinster,Ballynadrumny,530,5,5,484,5,5,0.94,584,584,5,537,5,0.86,576,576,10,518,12,13,2.08
127011,LIMERICK,Munster,Athlacca,358,7,7,338,0,0,1.96,407,407,0,393,0,0.00,384,384,0,373,0,0,0.00
77093,KERRY,Munster,Kilfeighny,838,0,0,774,0,0,0.00,944,944,1,886,0,0.00,950,950,4,874,3,4,0.32
237059,WESTMEATH,Leinster,Kilbixy,596,0,0,567,0,0,0.00,612,612,0,582,0,0.00,603,603,0,577,0,0,0.00
57088,DONEGAL,Ulster,Illies,785,5,5,742,0,0,0.64,857,857,0,810,0,0.00,865,865,5,822,3,6,0.35
227089,WATERFORD,Munster,Lismore Urban,778,9,5,682,0,0,0.64,727,727,7,616,7,0.96,666,666,5,604,5,6,0.75
37145,CLARE,Munster,Spancelhill,789,2,2,709,0,1,0.25,694,694,4,654,4,0.58,688,688,2,661,2,3,0.29
167074,MEATH,Leinster,Rathfeigh,907,0,0,867,3,3,0.00,990,990,0,905,0,0.00,988,988,2,931,1,1,0.10
77145,KERRY,Munster,Portmagee,360,5,5,312,0,0,1.39,390,390,2,342,2,0.51,413,413,3,335,3,2,0.73
67100,GALWAY,Connacht,Glennamaddy,847,3,5,741,0,0,0.59,867,867,20,734,23,2.65,840,840,12,758,15,17,1.79
17022,CARLOW,Leinster,Hacketstown,1060,28,28,965,3,2,2.64,1091,1091,13,1019,13,1.19,1117,1117,9,1053,11,12,0.98
227036,WATERFORD,Munster,Faithlegg (Part Rural),1875,1,1,1772,0,0,0.05,2104,2104,4,1948,4,0.19,2152,2152,11,1978,11,18,0.51
267081,DUBLIN,Leinster,Dundrum-Sweetmount,1853,17,17,1709,2,2,0.92,2089,2089,25,1860,28,1.34,2165,2165,14,1884,15,17,0.69
48016,CORK,Munster,Churchfield,1396,5,5,1361,0,0,0.36,1522,1522,45,1404,47,3.09,1577,1577,36,1464,40,38,2.54
157049,MAYO,Connacht,Castlebar Urban,6036,166,161,5239,74,77,2.67,6049,6049,307,4825,320,5.29,6163,6163,344,4905,357,392,5.79
67026,GALWAY,Connacht,Ballynacourty,1072,1,1,1010,0,0,0.09,1162,1162,11,1049,12,1.03,1178,1178,7,1101,7,11,0.59
217060,TIPPERARY,Munster,Coolagarranroe,495,3,3,463,0,0,0.61,530,530,1,490,1,0.19,565,565,1,527,1,1,0.18
67116,GALWAY,Connacht,Kilconickny,594,0,0,549,0,0,0.00,655,655,0,596,0,0.00,672,672,6,607,7,9,1.04
97068,KILKENNY,Leinster,Kilmaganny,682,1,1,633,0,0,0.15,673,673,0,620,0,0.00,716,716,2,673,2,3,0.28
47144,CORK,Munster,Dunmanus,226,0,0,173,3,3,0.00,238,238,0,190,0,0.00,238,238,0,187,0,0,0.00
117053,LEITRIM,Connacht,Killanummery,365,0,0,332,0,0,0.00,385,385,4,342,4,1.04,374,374,0,333,0,0,0.00
68022,GALWAY,Connacht,Wellpark,1476,106,103,1214,17,17,6.98,1843,1843,74,1320,74,4.02,1668,1668,35,1222,35,33,2.10
217066,TIPPERARY,Munster,Derrygrath,602,1,1,547,1,3,0.17,653,653,3,609,3,0.46,707,707,4,668,4,4,0.57
67089,GALWAY,Connacht,Drumacoo,987,21,21,877,0,0,2.13,1239,1239,15,1115,15,1.21,1371,1371,11,1253,12,13,0.88
237068,WESTMEATH,Leinster,Kinnegad,2319,65,66,1961,1,5,2.85,2830,2830,58,2450,64,2.26,2915,2915,76,2599,83,89,2.85
268077,DUBLIN,Leinster,Harmonstown B,2625,32,34,2426,12,11,1.30,2684,2684,45,2438,48,1.79,2758,2758,26,2530,30,30,1.09
47242,CORK,Munster,Macloneigh,800,11,10,741,0,0,1.25,825,825,10,758,10,1.21,870,870,9,799,11,12,1.26
37135,CLARE,Munster,Rahona,375,0,0,353,0,0,0.00,349,349,2,320,2,0.57,327,327,0,306,0,0,0.00
127070,LIMERICK,Munster,Feenagh,314,0,0,304,0,0,0.00,347,347,0,331,0,0.00,333,333,0,321,0,0,0.00
267104,DUBLIN,Leinster,Lusk,6993,49,52,6167,54,56,0.74,8814,8814,183,7489,199,2.26,9623,9623,279,8360,304,338,3.16
37105,CLARE,Munster,Kinturk,272,0,0,253,0,0,0.00,258,258,0,234,0,0.00,248,248,4,217,4,4,1.61
87013,KILDARE,Leinster,Bert,153,0,0,148,0,0,0.00,156,156,0,146,0,0.00,167,167,3,160,3,3,1.80
47021,CORK,Munster,Ballybane,252,0,0,172,0,0,0.00,303,303,0,210,0,0.00,267,267,1,197,1,1,0.37
117074,LEITRIM,Connacht,Sramore,305,0,0,285,0,0,0.00,370,370,0,342,0,0.00,390,390,0,364,0,0,0.00
268099,DUBLIN,Leinster,Merchants Quay B,3794,255,263,2017,12,11,6.93,3822,3822,224,1913,233,6.10,3966,3966,121,2063,136,108,3.43
167084,MEATH,Leinster,Staholmog,394,0,0,380,0,0,0.00,405,405,0,385,0,0.00,408,408,0,386,0,0,0.00
77009,KERRY,Munster,Na Beathacha,210,0,0,207,0,0,0.00,199,199,0,196,0,0.00,197,197,0,188,0,0,0.00
57056,DONEGAL,Ulster,Dunaff,651,0,0,610,0,0,0.00,694,694,0,637,0,0.00,688,688,0,635,0,0,0.00
257019,WICKLOW,Leinster,Burgage,1527,11,11,1364,15,20,0.72,1786,1786,43,1589,45,2.52,2065,2065,48,1802,50,54,2.42
37099,CLARE,Munster,Kilrush Urban,2592,85,84,2322,4,3,3.24,2539,2539,80,2183,83,3.27,2571,2571,105,2239,117,120,4.55
87084,KILDARE,Leinster,Straffan,1371,16,16,1272,0,0,1.17,1706,1706,20,1555,20,1.17,2035,2035,16,1830,16,21,0.79
197046,ROSCOMMON,Connacht,Creeve,125,0,0,117,0,0,0.00,169,169,0,146,0,0.00,120,120,0,114,0,0,0.00
247094,WEXFORD,Leinster,Newtownbarry,2286,154,155,1969,21,18,6.78,2315,2315,188,1925,197,8.51,2284,2284,165,1946,175,202,7.66
47161,CORK,Munster,Glenlara,342,0,0,331,0,0,0.00,399,399,0,380,0,0.00,410,410,1,393,1,1,0.24
67147,GALWAY,Connacht,Kilshanvy,384,0,0,363,0,0,0.00,394,394,0,376,0,0.00,378,378,0,360,0,0,0.00
207009,SLIGO,Connacht,Ballymote,1706,17,18,1569,4,7,1.06,2074,2074,61,1846,62,2.99,2064,2064,60,1814,63,70,3.05
227062,WATERFORD,Munster,Kilwatermoy East,110,2,2,95,0,0,1.82,105,105,1,90,1,0.95,122,122,2,102,2,1,1.64
228030,WATERFORD,Munster,Park,1332,94,95,916,14,12,7.13,1382,1382,121,894,131,9.48,1520,1520,79,917,83,93,5.46
128024,LIMERICK,Munster,John's A,1209,0,0,1180,0,0,0.00,863,863,0,809,0,0.00,759,759,0,747,0,0,0.00
17035,CARLOW,Leinster,Myshall,464,2,2,435,0,0,0.43,606,606,5,559,5,0.83,593,593,6,546,6,8,1.01
77154,KERRY,Munster,Toghroinn Fhíonáin,147,0,0,140,0,0,0.00,161,161,0,145,0,0.00,164,164,1,138,1,2,0.61
187071,OFFALY,Leinster,Raheenakeeran,387,0,0,359,0,0,0.00,424,424,3,393,3,0.71,399,399,6,368,6,6,1.50
47070,CORK,Munster,Carrig,133,0,0,124,2,2,0.00,145,145,0,140,0,0.00,159,159,0,145,0,0,0.00
268147,DUBLIN,Leinster,Terenure D,800,1,1,760,0,0,0.13,779,779,2,733,2,0.26,792,792,1,744,1,0,0.13
77151,KERRY,Munster,Scartaglin,631,1,1,603,0,0,0.16,662,662,5,623,5,0.76,706,706,5,660,6,6,0.85
177014,MONAGHAN,Ulster,Carrickaslane,501,0,0,485,2,2,0.00,607,607,0,571,0,0.00,659,659,1,613,1,2,0.15
68005,GALWAY,Connacht,Claddagh,2532,53,53,2208,4,4,2.09,2429,2429,46,2024,45,1.85,2593,2593,35,2061,36,34,1.39
48072,CORK,Munster,Turners Cross B,1210,4,4,1150,4,4,0.33,1225,1225,10,1131,10,0.82,1196,1196,22,1091,21,29,1.76
228001,WATERFORD,Munster,Ballybeg North,2582,18,18,2354,2,2,0.70,2789,2789,85,2379,96,3.44,2757,2757,114,2393,116,137,4.21
227053,WATERFORD,Munster,Kilcockan,194,0,0,169,0,0,0.00,196,196,0,168,0,0.00,214,214,0,186,0,0,0.00
57091,DONEGAL,Ulster,Inver,741,0,0,695,0,0,0.00,767,767,0,721,0,0.00,755,755,0,716,0,0,0.00
107056,LAOIS,Leinster,Kilcolmanbane,560,0,0,546,0,0,0.00,661,661,3,639,3,0.45,642,642,0,625,0,0,0.00
187012,OFFALY,Leinster,Birr Rural,1264,7,7,1180,0,0,0.55,1288,1288,53,1150,52,4.04,1227,1227,37,1127,41,44,3.34
127060,LIMERICK,Munster,Dromard,742,1,1,723,0,0,0.13,857,857,10,797,11,1.28,882,882,7,839,10,13,1.13
207010,SLIGO,Connacht,Ballynakill,369,0,0,335,0,0,0.00,461,461,0,431,0,0.00,475,475,3,447,3,4,0.63
157004,MAYO,Connacht,Aghagower South,131,0,0,125,0,0,0.00,116,116,0,109,0,0.00,108,108,0,103,0,0,0.00
67032,GALWAY,Connacht,Bearna (Part Rural),2983,16,14,2791,0,0,0.47,3630,3630,57,3290,63,1.74,3727,3727,56,3405,59,68,1.58
237074,WESTMEATH,Leinster,Middleton,281,0,0,269,0,0,0.00,321,321,0,312,0,0.00,362,362,0,355,0,0,0.00
237087,WESTMEATH,Leinster,Raharney,528,0,0,510,0,0,0.00,513,513,0,492,0,0.00,506,506,0,477,0,0,0.00
48032,CORK,Munster,Glasheen B,677,16,16,614,0,0,2.36,723,723,12,635,13,1.80,716,716,14,603,24,14,3.35
127120,LIMERICK,Munster,Patrickswell,1520,4,4,1452,0,0,0.26,1445,1445,13,1363,14,0.97,1451,1451,12,1354,13,17,0.90
157040,MAYO,Connacht,Bunaveela,108,0,0,105,0,0,0.00,94,94,0,94,0,0.00,81,81,0,81,0,0,0.00
87057,KILDARE,Leinster,Kilpatrick,841,1,1,805,5,5,0.12,866,866,0,831,0,0.00,871,871,5,832,5,7,0.57
37087,CLARE,Munster,Killimer,477,0,0,462,0,0,0.00,498,498,1,476,1,0.20,480,480,2,448,3,3,0.63
47088,CORK,Munster,Castletown,393,4,4,342,0,0,1.02,459,459,1,397,2,0.44,469,469,6,420,6,6,1.28
217128,TIPPERARY,Munster,Modeshil,314,1,1,290,0,0,0.32,348,348,1,311,1,0.29,346,346,12,300,13,12,3.76
157091,MAYO,Connacht,Kilfian East,219,0,0,214,0,0,0.00,226,226,0,213,0,0.00,240,240,0,227,0,0,0.00
237073,WESTMEATH,Leinster,Lauree,207,10,10,187,0,0,4.83,214,214,0,204,0,0.00,205,205,0,194,0,0,0.00
68004,GALWAY,Connacht,An Caisleán Gearr,3539,236,234,2751,45,43,6.61,4135,4135,467,2764,487,11.78,4053,4053,422,2899,428,475,10.56
47014,CORK,Munster,Aultagh,323,0,0,304,0,0,0.00,335,335,0,311,0,0.00,357,357,2,325,2,2,0.56
67172,GALWAY,Connacht,Meelick,255,3,3,246,0,0,1.18,278,278,0,265,0,0.00,276,276,2,262,2,3,0.72
47279,CORK,Munster,Riverstown,4413,54,56,4067,28,24,1.27,4565,4565,119,4042,126,2.76,4496,4496,109,4066,115,118,2.56
117059,LEITRIM,Connacht,Leitrim,837,6,6,761,0,0,0.72,1123,1123,20,969,21,1.87,1224,1224,31,1053,36,36,2.94
107078,LAOIS,Leinster,Portarlington South,5012,98,98,4450,64,62,1.96,6547,6547,238,5606,265,4.05,7138,7138,341,6151,382,409,5.35
127018,LIMERICK,Munster,Ballycummin,16046,641,643,13274,150,155,4.01,17490,17490,1207,13658,1298,7.42,18388,18388,1267,14955,1323,1565,7.19
47068,CORK,Munster,Cléire,300,3,2,244,0,0,0.67,332,332,1,263,1,0.30,342,342,1,267,0,4,0.00
77043,KERRY,Munster,Castlegregory,896,6,6,812,0,0,0.67,923,923,2,830,2,0.22,981,981,3,869,3,3,0.31
67190,GALWAY,Connacht,Rahasane,278,0,0,267,0,0,0.00,329,329,5,298,5,1.52,337,337,0,318,0,0,0.00
147032,LOUTH,Leinster,Rathcor,1197,0,0,1148,16,13,0.00,1352,1352,4,1292,6,0.44,1374,1374,1,1309,1,1,0.07
77164,KERRY,Munster,Urlee,353,0,0,342,0,0,0.00,369,369,0,343,0,0.00,377,377,0,346,0,0,0.00
267091,DUBLIN,Leinster,Garristown,1177,9,9,1092,0,0,0.76,1438,1438,26,1301,30,2.09,1628,1628,22,1448,25,31,1.54
177039,MONAGHAN,Ulster,Drumhillagh,622,0,0,587,3,4,0.00,691,691,0,652,0,0.00,670,670,0,642,0,0,0.00
197063,ROSCOMMON,Connacht,Fuerty,690,0,0,633,0,0,0.00,713,713,3,646,3,0.42,700,700,0,648,0,0,0.00
237027,WESTMEATH,Leinster,Cloghan,313,0,0,305,0,0,0.00,332,332,0,315,0,0.00,359,359,0,345,0,0,0.00
47048,CORK,Munster,Béal Átha an Ghaorthaidh (Bealanageary),538,15,15,487,1,1,2.79,544,544,10,501,11,2.02,534,534,0,495,0,0,0.00
207037,SLIGO,Connacht,Drumcliff East,767,0,0,741,0,0,0.00,736,736,2,704,2,0.27,724,724,3,692,3,2,0.41
17029,CARLOW,Leinster,Kineagh,309,0,0,300,0,0,0.00,327,327,0,314,0,0.00,343,343,3,329,3,3,0.87
217041,TIPPERARY,Munster,Carrick-on-Suir Urban,4393,77,80,3927,35,39,1.82,4352,4352,103,3801,104,2.39,4398,4398,118,3765,130,140,2.96
128037,LIMERICK,Munster,St. Laurence,1095,5,5,1046,2,2,0.46,1116,1116,20,1037,20,1.79,965,965,14,892,13,11,1.35
77032,KERRY,Munster,Cé Bhréanainn,158,0,0,138,0,0,0.00,152,152,3,137,3,1.97,153,153,0,123,0,0,0.00
257045,WICKLOW,Leinster,Kilballyowen,289,2,2,264,0,0,0.69,345,345,0,323,0,0.00,348,348,5,328,5,5,1.44
48018,CORK,Munster,City Hall B,1078,41,42,871,3,3,3.90,1201,1201,73,945,75,6.24,1191,1191,49,962,53,49,4.45
117015,LEITRIM,Connacht,Carrick-on-Shannon,3420,220,220,2645,54,53,6.43,3986,3986,279,2909,306,7.68,4080,4080,304,3014,330,359,8.09
228029,WATERFORD,Munster,Newtown,1181,0,0,1131,1,1,0.00,1106,1106,6,1001,7,0.63,1064,1064,2,976,3,2,0.28
117012,LEITRIM,Connacht,Belhavel,273,0,0,227,0,0,0.00,261,261,0,220,0,0.00,239,239,3,209,4,4,1.67
47230,CORK,Munster,Knockroe,588,0,0,552,0,0,0.00,690,690,1,635,1,0.14,702,702,7,653,8,7,1.14
217152,TIPPERARY,Munster,Roscrea,5832,94,94,5096,110,117,1.61,6318,6318,177,5239,190,3.01,6305,6305,193,5240,204,214,3.24
67144,GALWAY,Connacht,Kilmoylan,893,0,0,848,0,0,0.00,1040,1040,14,979,14,1.35,1072,1072,9,1017,11,12,1.03
87028,KILDARE,Leinster,Donadea,678,2,2,643,0,0,0.29,750,750,5,711,5,0.67,793,793,9,742,9,11,1.13
127119,LIMERICK,Munster,Particles,188,0,0,170,0,0,0.00,222,222,0,203,0,0.00,240,240,0,221,0,0,0.00
57067,DONEGAL,Ulster,Figart,856,0,0,800,0,0,0.00,957,957,0,891,0,0.00,1031,1031,2,948,2,2,0.19
